lon,lat,pop
4.83261,45.82654,93
4.83517,45.82667,65
4.83774,45.82679,57
4.84031,45.82692,47
4.84287,45.82704,12
4.84544,45.82717,70
4.84800,45.82729,18
4.85570,45.82766,57
4.85827,45.82779,204.5
4.86083,45.82791,128
4.86340,45.82804,46
4.86596,45.82816,38
4.86853,45.82828,61
4.87109,45.82841,350.5
4.88136,45.82890,10
4.89162,45.82940,35
4.90702,45.83014,3
4.91215,45.83039,5
4.71443,45.82252,25
4.71699,45.82265,3
4.74265,45.82393,2
4.74778,45.82418,7
4.75034,45.82431,2
4.75291,45.82443,69.5
4.75547,45.82456,86
4.75804,45.82469,108
4.76060,45.82481,36
4.76317,45.82494,10
4.76573,45.82507,46
4.76830,45.82519,18
4.77086,45.82532,25
4.77343,45.82545,24
4.77600,45.82557,9
4.77856,45.82570,28
4.78113,45.82583,22
4.78626,45.82608,4
4.78882,45.82620,15
4.79139,45.82633,35
4.79395,45.82646,46
4.79652,45.82658,42
4.80935,45.82721,22
4.81191,45.82734,1
4.82474,45.82796,2
4.82731,45.82809,5
4.82987,45.82821,2
4.83244,45.82834,77
4.83500,45.82846,38
4.83757,45.82859,62
4.84014,45.82871,55
4.84270,45.82884,26
4.84527,45.82896,33
4.84783,45.82909,29
4.85040,45.82921,5
4.85296,45.82934,161.5
4.85553,45.82946,149
4.85810,45.82958,35.5
4.86066,45.82971,249
4.86323,45.82983,51.5
4.86836,45.83008,24
4.87092,45.83021,16
4.87349,45.83033,3
4.87606,45.83045,11
4.87862,45.83058,8
4.88119,45.83070,1
4.88375,45.83082,124
4.89915,45.83157,2
4.90685,45.83194,95
4.90941,45.83206,184.5
4.91198,45.83218,288
4.91455,45.83231,30
4.71425,45.82432,50
4.71938,45.82458,2
4.74760,45.82598,3
4.75273,45.82623,9
4.75530,45.82636,60
4.75786,45.82648,15
4.76556,45.82686,49
4.76813,45.82699,55
4.77069,45.82712,10
4.77326,45.82724,29
4.77839,45.82750,25
4.78095,45.82762,16
4.78352,45.82775,11
4.78608,45.82788,23
4.78865,45.82800,25.5
4.79122,45.82813,29
4.79378,45.82825,76
4.79635,45.82838,26
4.80918,45.82901,6
4.83227,45.83013,50.5
4.83483,45.83026,17
4.83996,45.83051,2
4.84253,45.83063,22
4.84510,45.83076,79
4.84766,45.83088,24
4.85023,45.83101,13
4.85279,45.83113,24.5
4.85536,45.83126,137.5
4.85793,45.83138,65
4.86049,45.83151,21
4.86306,45.83163,15
4.86562,45.83175,2
4.86819,45.83188,7
4.87075,45.83200,18
4.87332,45.83213,18
4.87589,45.83225,74
4.87845,45.83237,60
4.88102,45.83250,163
4.88358,45.83262,46
4.90668,45.83373,168
4.90925,45.83386,307
4.91181,45.83398,232.5
4.91438,45.83410,12
4.69612,45.82522,4
4.69869,45.82535,20
4.70125,45.82548,19
4.70382,45.82561,26
4.71408,45.82612,17
4.71664,45.82625,2
4.75513,45.82815,10
4.76282,45.82853,14
4.76539,45.82866,40
4.76795,45.82879,63
4.77052,45.82891,40
4.77308,45.82904,15
4.77565,45.82917,2
4.77822,45.82929,1
4.78078,45.82942,24
4.78335,45.82955,15
4.78591,45.82967,38
4.78848,45.82980,25
4.79104,45.82992,41
4.79361,45.83005,33
4.79618,45.83018,9
4.80644,45.83068,6
4.80900,45.83080,2
4.81414,45.83106,2
4.81670,45.83118,15
4.81927,45.83131,9
4.82953,45.83181,8
4.84493,45.83256,45
4.84749,45.83268,74.5
4.85006,45.83281,240.5
4.85262,45.83293,99.5
4.85519,45.83305,10
4.85776,45.83318,219
4.86032,45.83330,10
4.86289,45.83343,7
4.86545,45.83355,8
4.86802,45.83368,3
4.87315,45.83392,76
4.87572,45.83405,114
4.87828,45.83417,169.5
4.88085,45.83430,191.5
4.88342,45.83442,92.5
4.90651,45.83553,80
4.90908,45.83565,156
4.91164,45.83578,155
4.91421,45.83590,17.5
4.71134,45.82779,2
4.71390,45.82791,13
4.71647,45.82804,18
4.73699,45.82906,2
4.74982,45.82970,14
4.75239,45.82982,18
4.76265,45.83033,57
4.76521,45.83046,35
4.76778,45.83058,21
4.77035,45.83071,58
4.77291,45.83084,10
4.77548,45.83096,24
4.77804,45.83109,16
4.78061,45.83122,4
4.78317,45.83134,22
4.78574,45.83147,7.5
4.78831,45.83159,5
4.79087,45.83172,6
4.79344,45.83185,24
4.81140,45.83273,3
4.81653,45.83298,14
4.81910,45.83310,58
4.82166,45.83323,29
4.82679,45.83348,10
4.82936,45.83360,41
4.83193,45.83373,11
4.83962,45.83410,2
4.84219,45.83423,27
4.84476,45.83435,652.5
4.84732,45.83448,329.5
4.84989,45.83460,173.5
4.85245,45.83473,8
4.85502,45.83485,35
4.86015,45.83510,18.5
4.87042,45.83560,15
4.87298,45.83572,65.5
4.87555,45.83584,80
4.87811,45.83597,79
4.88068,45.83609,81.5
4.88325,45.83622,46
4.90891,45.83745,19
4.91147,45.83757,106
4.73425,45.83073,5
4.73682,45.83086,9
4.74965,45.83149,16
4.75221,45.83162,6
4.76248,45.83213,42
4.76504,45.83225,9
4.77017,45.83251,26
4.77274,45.83263,129
4.77530,45.83276,15
4.77787,45.83289,22
4.78044,45.83301,20.5
4.78300,45.83314,11
4.79070,45.83352,1
4.79327,45.83364,2
4.80609,45.83427,2
4.81379,45.83465,1
4.81892,45.83490,20
4.82149,45.83502,18
4.82406,45.83515,3
4.82662,45.83528,67
4.82919,45.83540,59
4.83175,45.83553,14
4.83689,45.83578,13.5
4.83945,45.83590,98.5
4.84202,45.83602,190.5
4.84458,45.83615,519.5
4.84715,45.83627,452.5
4.84972,45.83640,30
4.85485,45.83665,17
4.85742,45.83677,8
4.85998,45.83690,23
4.87025,45.83739,8
4.87281,45.83752,33
4.87538,45.83764,75.5
4.87794,45.83777,48
4.91131,45.83937,49
4.74691,45.83316,5.5
4.74947,45.83329,23
4.75204,45.83342,11
4.76230,45.83392,37.5
4.76487,45.83405,11
4.76743,45.83418,7
4.77000,45.83430,127.5
4.77257,45.83443,119.5
4.77513,45.83456,3
4.77770,45.83468,14
4.78026,45.83481,12
4.79309,45.83544,5
4.80592,45.83607,21
4.80849,45.83619,2
4.81362,45.83645,9
4.81875,45.83670,6
4.82132,45.83682,35.5
4.82389,45.83695,242
4.82645,45.83707,57
4.82902,45.83720,102
4.83158,45.83732,28
4.83415,45.83745,1
4.83672,45.83757,100.5
4.83928,45.83770,303
4.84185,45.83782,292.5
4.84441,45.83795,157.5
4.84698,45.83807,127.5
4.84955,45.83820,12
4.85211,45.83832,9
4.85468,45.83844,15.5
4.85725,45.83857,5
4.85981,45.83869,11
4.86494,45.83894,35.5
4.86751,45.83907,2
4.87521,45.83944,47
4.87778,45.83956,24.5
4.74417,45.83483,22
4.74673,45.83496,8
4.74930,45.83509,3
4.76470,45.83585,24
4.76726,45.83597,73
4.76983,45.83610,112
4.77239,45.83623,238
4.77496,45.83635,9
4.77752,45.83648,15
4.80575,45.83787,9
4.80832,45.83799,2
4.81858,45.83849,9
4.82115,45.83862,96
4.82371,45.83874,114.5
4.82628,45.83887,51
4.82885,45.83899,22
4.83141,45.83912,47
4.83398,45.83924,17
4.83654,45.83937,68
4.83911,45.83949,10
4.84168,45.83962,43
4.84424,45.83974,24.5
4.84681,45.83987,21
4.84938,45.83999,123
4.85194,45.84012,37.5
4.85451,45.84024,35
4.85708,45.84037,38
4.85964,45.84049,7
4.86221,45.84061,12
4.86477,45.84074,16
4.86734,45.84086,3
4.86991,45.84099,13
4.87761,45.84136,23
4.74399,45.83663,6
4.76709,45.83777,6
4.76965,45.83790,232
4.77222,45.83802,177.5
4.77479,45.83815,58
4.77735,45.83828,18
4.80558,45.83966,1
4.81584,45.84016,1
4.82098,45.84042,22
4.82354,45.84054,30
4.82611,45.84067,64.5
4.82868,45.84079,96
4.83124,45.84092,139.5
4.83381,45.84104,6
4.83637,45.84117,192.5
4.83894,45.84129,5
4.84151,45.84142,70
4.84407,45.84154,59
4.84664,45.84166,86.5
4.84921,45.84179,150
4.85177,45.84191,102
4.85434,45.84204,47
4.85690,45.84216,67
4.85947,45.84229,51
4.86204,45.84241,26.5
4.86460,45.84254,37
4.86717,45.84266,8
4.86974,45.84278,48
4.87487,45.84303,15
4.87744,45.84316,32
4.73869,45.83817,4
4.74125,45.83830,13
4.74382,45.83843,57
4.74639,45.83855,36
4.77205,45.83982,72
4.77461,45.83995,12
4.77975,45.84020,13
4.80284,45.84133,1
4.81824,45.84209,22
4.82081,45.84221,69
4.82337,45.84234,28
4.82594,45.84246,44
4.82850,45.84259,76
4.83107,45.84271,34
4.83620,45.84296,121
4.83877,45.84309,15
4.84134,45.84321,44.5
4.84390,45.84334,79
4.84647,45.84346,84.5
4.84904,45.84359,88
4.85160,45.84371,67.5
4.85417,45.84384,166
4.85673,45.84396,24
4.85930,45.84408,56
4.86187,45.84421,44
4.86443,45.84433,110.5
4.86700,45.84446,109
4.86957,45.84458,38
4.87470,45.84483,31
4.87727,45.84495,32
4.73851,45.83997,5.5
4.74108,45.84010,50
4.74365,45.84022,60
4.74621,45.84035,44
4.75648,45.84086,3
4.76161,45.84111,9
4.76418,45.84124,8
4.76931,45.84149,24
4.77187,45.84162,57
4.77444,45.84174,2
4.77701,45.84187,3
4.81807,45.84388,27
4.82063,45.84401,64
4.82320,45.84413,50.5
4.82577,45.84426,109.5
4.82833,45.84438,345.5
4.83090,45.84451,259.5
4.83603,45.84476,17
4.83860,45.84488,33
4.84117,45.84501,9
4.84373,45.84513,20
4.84630,45.84526,65
4.84887,45.84538,21.5
4.85143,45.84551,53
4.85400,45.84563,110.5
4.85656,45.84576,57
4.85913,45.84588,58
4.86170,45.84601,85.5
4.86426,45.84613,78.5
4.86683,45.84625,113.5
4.86940,45.84638,99
4.87196,45.84650,24
4.87453,45.84663,52
4.87710,45.84675,86.5
4.87966,45.84687,14.5
4.88480,45.84712,4
4.73577,45.84164,4
4.73834,45.84177,30
4.74091,45.84189,18.5
4.74347,45.84202,64
4.74604,45.84215,89
4.74861,45.84227,35
4.75117,45.84240,1
4.76144,45.84291,7
4.76400,45.84304,4
4.76657,45.84316,12
4.76913,45.84329,40
4.77170,45.84341,27.5
4.81276,45.84543,2
4.81790,45.84568,28
4.82046,45.84581,53.5
4.82303,45.84593,63
4.82560,45.84606,46
4.82816,45.84618,55.5
4.83073,45.84631,163
4.83586,45.84656,20
4.83843,45.84668,57
4.84099,45.84681,62
4.85126,45.84730,34
4.85383,45.84743,13
4.85639,45.84755,93.5
4.85896,45.84768,16
4.86153,45.84780,18
4.86409,45.84793,17
4.86666,45.84805,16
4.86923,45.84817,46.5
4.87179,45.84830,25
4.87436,45.84842,34
4.87693,45.84855,101
4.87949,45.84867,69
4.88206,45.84879,68
4.88463,45.84892,40
4.73560,45.84344,31
4.73817,45.84356,142
4.74073,45.84369,55
4.74330,45.84382,61
4.74587,45.84394,117
4.74843,45.84407,43
4.76126,45.84471,4
4.76383,45.84483,2
4.76640,45.84496,1
4.76896,45.84508,33
4.77153,45.84521,19
4.79206,45.84622,6
4.82029,45.84760,9
4.82286,45.84773,41
4.82542,45.84785,15
4.82799,45.84798,63
4.83056,45.84810,205.5
4.83826,45.84848,44
4.84082,45.84860,71
4.84339,45.84873,4
4.85109,45.84910,10
4.85366,45.84923,34
4.85622,45.84935,106.5
4.85879,45.84947,86.5
4.86136,45.84960,155
4.86392,45.84972,6
4.86906,45.84997,48
4.87162,45.85010,68
4.87419,45.85022,33.5
4.87676,45.85034,74.5
4.87933,45.85047,78
4.88189,45.85059,13
4.73799,45.84536,3
4.74056,45.84549,32.5
4.74312,45.84561,69
4.74569,45.84574,74.5
4.74826,45.84587,2
4.76622,45.84676,20
4.76879,45.84688,17
4.82269,45.84952,5
4.82525,45.84965,7
4.82782,45.84978,56
4.83039,45.84990,30
4.83295,45.85003,52
4.83809,45.85027,45
4.84065,45.85040,70
4.85605,45.85115,27.5
4.85862,45.85127,107
4.86119,45.85140,90
4.86375,45.85152,68.5
4.86632,45.85164,9
4.86889,45.85177,50
4.87146,45.85189,109.5
4.87402,45.85202,43.5
4.87659,45.85214,93.5
4.87916,45.85226,42
4.73525,45.84703,25
4.73782,45.84716,29
4.74038,45.84728,39
4.74295,45.84741,43.5
4.74552,45.84754,5
4.78658,45.84956,1
4.79428,45.84994,13
4.81995,45.85120,3
4.82765,45.85157,36
4.83022,45.85170,5
4.83278,45.85182,6
4.83535,45.85195,2
4.83792,45.85207,5
4.84048,45.85220,9
4.84818,45.85257,9
4.85588,45.85294,27
4.85845,45.85307,37
4.86102,45.85319,64
4.86358,45.85332,58.5
4.86615,45.85344,95
4.86872,45.85357,61
4.87129,45.85369,107
4.87385,45.85381,72
4.87642,45.85394,133
4.87899,45.85406,46
4.73508,45.84883,33
4.73764,45.84895,40.5
4.74021,45.84908,3
4.74278,45.84921,5
4.74534,45.84933,10
4.75304,45.84971,6
4.75561,45.84984,3.5
4.75818,45.84997,3
4.76074,45.85010,6.5
4.77614,45.85085,1
4.79411,45.85174,8
4.79668,45.85186,27
4.80438,45.85224,2
4.80694,45.85237,3.5
4.84545,45.85424,5
4.86598,45.85524,6
4.86855,45.85536,23
4.87112,45.85549,130
4.87368,45.85561,89
4.87625,45.85573,70
4.87882,45.85586,6
4.73490,45.85062,32
4.73747,45.85075,30
4.75287,45.85151,2
4.75544,45.85164,8
4.75800,45.85177,4
4.79650,45.85366,41
4.79907,45.85379,1
4.80164,45.85391,28
4.80420,45.85404,54
4.80677,45.85416,41.5
4.80934,45.85429,21.5
4.83501,45.85554,4
4.84014,45.85579,6
4.84528,45.85604,43
4.84784,45.85616,18
4.87095,45.85728,28
4.87351,45.85741,64.5
4.87608,45.85753,37
4.73730,45.85255,3
4.73986,45.85267,14
4.74756,45.85305,6
4.75013,45.85318,9
4.75270,45.85331,3
4.75526,45.85344,10
4.75783,45.85356,2
4.79633,45.85546,61
4.79890,45.85558,18
4.80147,45.85571,11
4.80403,45.85583,23
4.80660,45.85596,40
4.80917,45.85609,13
4.81173,45.85621,5
4.83227,45.85721,268.5
4.83484,45.85734,35.5
4.84254,45.85771,6
4.84510,45.85784,80
4.84767,45.85796,88
4.85024,45.85809,4
4.73712,45.85434,17
4.73969,45.85447,17
4.74482,45.85472,11
4.74739,45.85485,39
4.75252,45.85510,8
4.75509,45.85523,7
4.79616,45.85725,35
4.79873,45.85738,31.5
4.80129,45.85750,27
4.80386,45.85763,35
4.80643,45.85776,17.5
4.80899,45.85788,4
4.82440,45.85863,2
4.82696,45.85876,15
4.82953,45.85888,30
4.83210,45.85901,5
4.83467,45.85913,129.5
4.84237,45.85951,27
4.84493,45.85963,72
4.84750,45.85976,87
4.85007,45.85988,8
4.88858,45.86174,1
4.73695,45.85614,13.5
4.73951,45.85627,19
4.74465,45.85652,38
4.74722,45.85665,58.5
4.74978,45.85677,10
4.75492,45.85703,18
4.79085,45.85880,1
4.79342,45.85892,22.5
4.79599,45.85905,31
4.79855,45.85918,34
4.80112,45.85930,48
4.80369,45.85943,27
4.80882,45.85968,5
4.81139,45.85980,4
4.82679,45.86056,11
4.82936,45.86068,33
4.83193,45.86081,135
4.83449,45.86093,1
4.84220,45.86131,77.5
4.84476,45.86143,87
4.84733,45.86155,51
4.84990,45.86168,13
4.85247,45.86180,2
4.73421,45.85781,2
4.74447,45.85832,36.5
4.74704,45.85844,19
4.74961,45.85857,46
4.75218,45.85870,21
4.79325,45.86072,7
4.79582,45.86085,41
4.79838,45.86097,75
4.80095,45.86110,75.5
4.80352,45.86122,4
4.80865,45.86148,5
4.82662,45.86235,19
4.82919,45.86248,44
4.83176,45.86260,11
4.83432,45.86273,5
4.83689,45.86285,59.5
4.84203,45.86310,69
4.84459,45.86323,77
4.84716,45.86335,98
4.84973,45.86348,44
4.88824,45.86534,7
4.73660,45.85973,3
4.73917,45.85986,4
4.74173,45.85999,6
4.74430,45.86011,19
4.74687,45.86024,13
4.74943,45.86037,62
4.75200,45.86049,110.5
4.79564,45.86264,43
4.79821,45.86277,62
4.80078,45.86290,13
4.80334,45.86302,4
4.81105,45.86340,1
4.81361,45.86352,4
4.82645,45.86415,18
4.82902,45.86427,42
4.83159,45.86440,74
4.83415,45.86452,17
4.83672,45.86465,1
4.83929,45.86477,12
4.84185,45.86490,65
4.84442,45.86502,112
4.84699,45.86515,95.5
4.84956,45.86527,46
4.85212,45.86540,7
4.73899,45.86166,63
4.74156,45.86178,54
4.74413,45.86191,36.5
4.74669,45.86204,122
4.74926,45.86216,85.5
4.75183,45.86229,50
4.79804,45.86457,8
4.81344,45.86532,15
4.82371,45.86582,19
4.82628,45.86595,60
4.82885,45.86607,71
4.83141,45.86620,198
4.83398,45.86632,54
4.83912,45.86657,29.5
4.84168,45.86670,47.5
4.84425,45.86682,100.5
4.84682,45.86695,58.5
4.84939,45.86707,1
4.73882,45.86345,8
4.74139,45.86358,11
4.74395,45.86371,46
4.74652,45.86383,87.5
4.74909,45.86396,70.5
4.75165,45.86409,23
4.79530,45.86624,3
4.81070,45.86699,3
4.81327,45.86712,4
4.81584,45.86724,19
4.81841,45.86737,3
4.82097,45.86749,32
4.82354,45.86762,29
4.82611,45.86774,58
4.82868,45.86787,81
4.83124,45.86799,100.5
4.83381,45.86812,27
4.83895,45.86837,19
4.84151,45.86849,185.5
4.84408,45.86862,26
4.84665,45.86874,57
4.88003,45.87036,4
4.73864,45.86525,3
4.74121,45.86538,31
4.74378,45.86550,139
4.74635,45.86563,14
4.74891,45.86576,39
4.81823,45.86916,66
4.82080,45.86929,90
4.82337,45.86941,72
4.82594,45.86954,73
4.82850,45.86967,60
4.83107,45.86979,46
4.83364,45.86992,33
4.84134,45.87029,54.5
4.84391,45.87041,164.5
4.84648,45.87054,76
4.90297,45.87327,2
4.73847,45.86705,2
4.74104,45.86717,10
4.74360,45.86730,18
4.74617,45.86743,85.5
4.74874,45.86755,50
4.81806,45.87096,3
4.82063,45.87109,72
4.82320,45.87121,99.5
4.82577,45.87134,15
4.82833,45.87146,60
4.83090,45.87159,163
4.83347,45.87171,46.5
4.83860,45.87196,399.5
4.84117,45.87209,105.5
4.84374,45.87221,128.5
4.84631,45.87234,94
4.84888,45.87246,26
4.85658,45.87283,3
4.85915,45.87296,29
4.86171,45.87308,22
4.89767,45.87482,6
4.73830,45.86884,4
4.74086,45.86897,30.5
4.74343,45.86910,26
4.74600,45.86922,9
4.74857,45.86935,17
4.80505,45.87213,1
4.81532,45.87263,2
4.81789,45.87276,98
4.82046,45.87288,95.5
4.82303,45.87301,72
4.82559,45.87313,48
4.82816,45.87326,45
4.83073,45.87338,66
4.83330,45.87351,55.5
4.83587,45.87363,9
4.83843,45.87376,152
4.84100,45.87388,166
4.84357,45.87401,154.5
4.84614,45.87413,133.5
4.84870,45.87426,72
4.85127,45.87438,62
4.85641,45.87463,3
4.85898,45.87476,46
4.86154,45.87488,62
4.86411,45.87500,27
4.86668,45.87513,5
4.86925,45.87525,5
4.74326,45.87089,5
4.81258,45.87430,11
4.81515,45.87443,14
4.81772,45.87455,23.5
4.82286,45.87481,4
4.82542,45.87493,70.5
4.82799,45.87506,47
4.83056,45.87518,37
4.83313,45.87531,49
4.83569,45.87543,24
4.83826,45.87556,180.5
4.84083,45.87568,455.5
4.84340,45.87580,228.5
4.84597,45.87593,48
4.84853,45.87605,65
4.85110,45.87618,58.5
4.85367,45.87630,12
4.85624,45.87643,25
4.85881,45.87655,57
4.86137,45.87668,94.5
4.86394,45.87680,154
4.86651,45.87692,62.5
4.86908,45.87705,42.5
4.88962,45.87804,4
4.74308,45.87269,2
4.74565,45.87282,3
4.74822,45.87294,3
4.80214,45.87560,4
4.80471,45.87572,34
4.80728,45.87585,39.5
4.80984,45.87597,31
4.82012,45.87648,10.5
4.82525,45.87673,14
4.82782,45.87685,53
4.83039,45.87698,7
4.83296,45.87710,100.5
4.83552,45.87723,102.5
4.83809,45.87735,59.5
4.84066,45.87748,163.5
4.84323,45.87760,434
4.84580,45.87773,45
4.84836,45.87785,67
4.85093,45.87798,70
4.85350,45.87810,59
4.85607,45.87822,82.5
4.85864,45.87835,62.5
4.86120,45.87847,107
4.86377,45.87860,133
4.86634,45.87872,96
4.86891,45.87885,96.5
4.87148,45.87897,7
4.79940,45.87727,8
4.80197,45.87739,29
4.80454,45.87752,183
4.80710,45.87765,100
4.80967,45.87777,16
4.81224,45.87790,2
4.81481,45.87802,4
4.82765,45.87865,17
4.83022,45.87877,26
4.83278,45.87890,5
4.83535,45.87902,26
4.83792,45.87915,132.5
4.84049,45.87927,94
4.84306,45.87940,85.5
4.84562,45.87952,472
4.84819,45.87965,138.5
4.85076,45.87977,94
4.85333,45.87990,69.5
4.85590,45.88002,87
4.85847,45.88015,74.5
4.86103,45.88027,131
4.86360,45.88039,141
4.86617,45.88052,61
4.86874,45.88064,111.5
4.87131,45.88077,33
4.74530,45.87641,1
4.79409,45.87881,5
4.79666,45.87894,8.5
4.80180,45.87919,77.5
4.80436,45.87932,143
4.80693,45.87944,168
4.80950,45.87957,26
4.82234,45.88020,7
4.83261,45.88070,88.5
4.83518,45.88082,85
4.83775,45.88095,168
4.84032,45.88107,102
4.84289,45.88120,101.5
4.84545,45.88132,357.5
4.84802,45.88144,113
4.85059,45.88157,254.5
4.85316,45.88169,55
4.85573,45.88182,64.5
4.85830,45.88194,56
4.86086,45.88207,147.5
4.86343,45.88219,95.5
4.86600,45.88232,145.5
4.86857,45.88244,74
4.87114,45.88256,10
4.87371,45.88269,1
4.74513,45.87821,6
4.79649,45.88074,17
4.79906,45.88086,51.5
4.80162,45.88099,59
4.80419,45.88111,50.5
4.80676,45.88124,38
4.81190,45.88149,4
4.81446,45.88162,82.5
4.83501,45.88262,41.5
4.83758,45.88274,99
4.84015,45.88287,40
4.84272,45.88299,53
4.84528,45.88312,28
4.84785,45.88324,8
4.85042,45.88337,28.5
4.85299,45.88349,47.5
4.85556,45.88361,29.5
4.85813,45.88374,78
4.86069,45.88386,75
4.79375,45.88241,2
4.79632,45.88253,110
4.79888,45.88266,156
4.80145,45.88279,111.5
4.80659,45.88304,16
4.81429,45.88341,1
4.83227,45.88429,7
4.83484,45.88441,68
4.83741,45.88454,135.5
4.83998,45.88466,12
4.84254,45.88479,38
4.84511,45.88491,33
4.85025,45.88516,8
4.85539,45.88541,12
4.85795,45.88554,6
4.86052,45.88566,5
4.79871,45.88446,2
4.80128,45.88458,83
4.80385,45.88471,229.5
4.80642,45.88483,117.5
4.80898,45.88496,2
4.83210,45.88609,54
4.83467,45.88621,404
4.83724,45.88634,4
4.85008,45.88696,4
4.85265,45.88708,1
4.79854,45.88625,11
4.80111,45.88638,54
4.80368,45.88650,49
4.80624,45.88663,94.5
4.80881,45.88676,3
4.82936,45.88776,14
4.83193,45.88788,80.5
4.83450,45.88801,112.5
4.83707,45.88813,180
4.84991,45.88876,12
4.85248,45.88888,22
4.85505,45.88901,3
4.79837,45.88805,28
4.80094,45.88818,279.5
4.80350,45.88830,35
4.80607,45.88843,47.5
4.82662,45.88943,2
4.82919,45.88955,34
4.83176,45.88968,74
4.83433,45.88980,76.5
4.83689,45.88993,35
4.85231,45.89068,1
4.85488,45.89080,8.5
4.85744,45.89093,4
4.86001,45.89105,2
4.86515,45.89130,7
4.79819,45.88985,63
4.80076,45.88997,68
4.80590,45.89022,9
4.82645,45.89123,10
4.82902,45.89135,43
4.83159,45.89148,72
4.83416,45.89160,235
4.83672,45.89173,35
4.83929,45.89185,98
4.84186,45.89198,3
4.79802,45.89164,124
4.80059,45.89177,19
4.80830,45.89215,1.5
4.82114,45.89277,6
4.82885,45.89315,12
4.83142,45.89327,63
4.83398,45.89340,91
4.83655,45.89352,50
4.83912,45.89365,110
4.84169,45.89377,51.5
4.84426,45.89390,3
4.85453,45.89440,3
4.85710,45.89452,2
4.85967,45.89464,5
4.86481,45.89489,3
4.86738,45.89502,1
4.79785,45.89344,11
4.80042,45.89357,2
4.81069,45.89407,4
4.82097,45.89457,4
4.82868,45.89495,15.5
4.83124,45.89507,79
4.83381,45.89520,74
4.83638,45.89532,63.5
4.83895,45.89544,141.5
4.84152,45.89557,179.5
4.84409,45.89569,24
4.85693,45.89632,2
4.86464,45.89669,6
4.86721,45.89681,5
4.79511,45.89511,3
4.79768,45.89524,5
4.80025,45.89536,8
4.80282,45.89549,21
4.81823,45.89624,2
4.82080,45.89637,15
4.82593,45.89662,1
4.82850,45.89674,58
4.83107,45.89687,103.5
4.83364,45.89699,450.5
4.83621,45.89712,56.5
4.83878,45.89724,76.5
4.84135,45.89737,124.5
4.84392,45.89749,12
4.84649,45.89762,22
4.84906,45.89774,44
4.85419,45.89799,7
4.86190,45.89836,14
4.79494,45.89691,2
4.79751,45.89703,16
4.80007,45.89716,18
4.80264,45.89728,4
4.82063,45.89816,4
4.82319,45.89829,21
4.82576,45.89841,53.5
4.82833,45.89854,66
4.83090,45.89866,130.5
4.83347,45.89879,98.5
4.83604,45.89891,171
4.83861,45.89904,215
4.84118,45.89916,188
4.84375,45.89929,252.5
4.84632,45.89941,100.5
4.84888,45.89954,27
4.77421,45.89769,4
4.77678,45.89782,5
4.78449,45.89820,24
4.78706,45.89833,2
4.78963,45.89845,1
4.79733,45.89883,17
4.79990,45.89896,11
4.82559,45.90021,3
4.82816,45.90034,73
4.83073,45.90046,106.5
4.83330,45.90059,93
4.83587,45.90071,65
4.83844,45.90084,124.5
4.84101,45.90096,77
4.84358,45.90108,126.5
4.84614,45.90121,57
4.84871,45.90133,13
4.76633,45.89911,3
4.76890,45.89924,4
4.77147,45.89936,5
4.79459,45.90050,41
4.79716,45.90063,4
4.79973,45.90075,5
4.82542,45.90201,7
4.82799,45.90213,29
4.83056,45.90226,12
4.83313,45.90238,34
4.83570,45.90251,38
4.83827,45.90263,54
4.84084,45.90276,99
4.84340,45.90288,75.5
4.84597,45.90301,20
4.76102,45.90066,2
4.76359,45.90078,3
4.78671,45.90192,1
4.79956,45.90255,7
4.82525,45.90380,6
4.83039,45.90405,2
4.84323,45.90468,22
4.84580,45.90480,37
4.76085,45.90245,6.5
4.76342,45.90258,6
4.77626,45.90321,13
4.77883,45.90334,85
4.79168,45.90397,2
4.82765,45.90573,15
4.77609,45.90501,22.5
4.77866,45.90513,61.5
4.78123,45.90526,5
4.79407,45.90589,3
4.83518,45.90790,3
4.74509,45.90528,3
4.75793,45.90592,14
4.76050,45.90605,17
4.77592,45.90680,19
4.77849,45.90693,59
4.79390,45.90769,2
4.83758,45.90982,19
4.84015,45.90994,19
4.84529,45.91019,6
4.84786,45.91032,3
4.74234,45.90695,4
4.74491,45.90708,12
4.75776,45.90771,38.5
4.76033,45.90784,58
4.76290,45.90797,11.5
4.76547,45.90809,4
4.77574,45.90860,22
4.77831,45.90873,90.5
4.78088,45.90885,39
4.79116,45.90936,4
4.79373,45.90948,7
4.84769,45.91211,10
4.73703,45.90850,3
4.73960,45.90862,6
4.74474,45.90888,29.5
4.75758,45.90951,53.5
4.76015,45.90964,38
4.76272,45.90976,62
4.76529,45.90989,15.5
4.76786,45.91002,7
4.77300,45.91027,5
4.77557,45.91040,40.5
4.77814,45.91052,73.5
4.78071,45.91065,157
4.78328,45.91078,24
4.78585,45.91090,54
4.78842,45.91103,18
4.79099,45.91115,6
4.74456,45.91067,15.5
4.74713,45.91080,4
4.75741,45.91131,19
4.75998,45.91143,2
4.76769,45.91181,3
4.77026,45.91194,243
4.77283,45.91207,104
4.77540,45.91219,94
4.77797,45.91232,106.5
4.78054,45.91245,37
4.78311,45.91257,65
4.78568,45.91270,54
4.74439,45.91247,3
4.74696,45.91260,14
4.74953,45.91272,26
4.75210,45.91285,7
4.76238,45.91336,19
4.76495,45.91348,67
4.76752,45.91361,9.5
4.77008,45.91374,61
4.77265,45.91386,84
4.77522,45.91399,137
