lon,lat,jobs
4.89165,45.71929,26.5
4.89149,45.72108,13.7
4.89132,45.72288,11.9
4.89115,45.72468,2.7
4.89098,45.72647,3.6
4.89064,45.73007,1.3
4.89047,45.73187,15.7
4.89014,45.73546,12.1
4.88997,45.73726,124.4
4.88980,45.73905,4.9
4.88963,45.74085,800.4
4.88946,45.74265,3.0
4.88930,45.74445,11.1
4.88913,45.74624,85.4
4.88896,45.74804,4.5
4.88879,45.74984,236.2
4.88862,45.75163,156.8
4.88845,45.75343,107.6
4.88828,45.75523,101.5
4.88812,45.75702,37.5
4.88795,45.75882,413.1
4.88778,45.76062,79.5
4.88761,45.76242,43.0
4.88744,45.76421,19.0
4.88727,45.76601,79.0
4.88710,45.76781,63.5
4.88693,45.76960,28.0
4.88677,45.77140,86.0
4.88660,45.77320,3.0
4.88643,45.77499,4.0
4.88626,45.77679,23.0
4.88609,45.77859,32.0
4.88592,45.78039,39.5
4.88575,45.78218,7.0
4.88558,45.78398,14.5
4.88389,45.80195,37.2
4.88373,45.80375,86.3
4.88356,45.80554,7.6
4.88322,45.80914,1.6
4.88288,45.81273,88.5
4.88271,45.81453,180.7
4.88254,45.81633,17.3
4.88220,45.81992,1.6
4.88186,45.82351,45.3
4.88119,45.83070,96.9
4.88102,45.83250,3.9
4.88068,45.83609,18.9
4.87933,45.85047,2.0
4.87882,45.85586,432.5
4.87644,45.88101,95.4
4.90010,45.65651,32.6
4.89976,45.66010,5.0
4.89942,45.66370,1.4
4.89909,45.66729,31.2
4.89892,45.66909,6.8
4.89875,45.67089,451.7
4.89858,45.67268,38.9
4.89775,45.68167,50.7
4.89741,45.68526,35.2
4.89724,45.68706,167.7
4.89707,45.68886,44.8
4.89690,45.69066,13.2
4.89674,45.69245,10.1
4.89657,45.69425,1.4
4.89640,45.69605,5.0
4.89623,45.69784,44.8
4.89606,45.69964,4.1
4.89405,45.72121,3.7
4.89388,45.72300,32.9
4.89337,45.72840,6.7
4.89304,45.73199,40.3
4.89287,45.73379,2.7
4.89253,45.73738,17.9
4.89203,45.74277,11.6
4.89186,45.74457,16.1
4.89169,45.74637,1.5
4.89152,45.74816,42.2
4.89135,45.74996,7.0
4.89118,45.75176,21.1
4.89101,45.75355,137.7
4.89085,45.75535,77.0
4.89068,45.75715,20.0
4.89051,45.75895,364.1
4.89034,45.76074,323.1
4.89017,45.76254,129.5
4.89000,45.76434,113.0
4.88983,45.76613,4.0
4.88967,45.76793,156.0
4.88950,45.76973,75.0
4.88933,45.77152,17.5
4.88916,45.77332,39.0
4.88899,45.77512,5.5
4.88882,45.77692,22.0
4.88865,45.77871,18.5
4.88848,45.78051,18.5
4.88832,45.78231,84.5
4.88815,45.78410,596.6
4.88629,45.80387,1.6
4.88612,45.80567,48.6
4.88595,45.80746,1.6
4.88561,45.81106,93.3
4.88528,45.81465,74.4
4.88477,45.82004,1.6
4.88460,45.82184,181.8
4.88443,45.82364,53.4
4.88426,45.82543,8.1
4.87799,45.89192,8.7
4.90232,45.66023,68.8
4.90198,45.66382,1.4
4.90165,45.66742,6.3
4.90148,45.66921,4.1
4.90131,45.67101,46.6
4.90114,45.67281,5.0
4.90030,45.68179,1.4
4.89997,45.68539,68.1
4.89980,45.68718,96.4
4.89963,45.68898,31.5
4.89946,45.69078,165.4
4.89930,45.69258,169.0
4.89913,45.69437,76.3
4.89879,45.69797,6.9
4.89862,45.69976,143.4
4.89846,45.70156,1.4
4.89778,45.70875,3.7
4.89745,45.71234,684.8
4.89610,45.72672,30.9
4.89577,45.73032,135.4
4.89560,45.73211,10.3
4.89543,45.73391,1.3
4.89526,45.73571,4.9
4.89509,45.73750,9.9
4.89459,45.74290,3529.9
4.89391,45.75008,1.5
4.89375,45.75188,27.1
4.89358,45.75368,19.0
4.89341,45.75547,79.0
4.89324,45.75727,24.5
4.89307,45.75907,197.5
4.89290,45.76087,66.5
4.89273,45.76266,294.6
4.89257,45.76446,105.5
4.89240,45.76626,1516.3
4.89223,45.76805,139.0
4.89206,45.76985,205.0
4.89189,45.77165,26.0
4.89172,45.77344,21.5
4.89155,45.77524,41.5
4.89139,45.77704,44.5
4.89122,45.77884,28.0
4.89105,45.78063,101.0
4.89088,45.78243,334.6
4.89071,45.78423,88.0
4.89054,45.78602,14.5
4.88835,45.80939,8.6
4.88818,45.81118,10.2
4.88801,45.81298,38.8
4.88784,45.81478,193.7
4.88767,45.81657,16.7
4.88750,45.81837,8.1
4.88733,45.82017,315.0
4.88717,45.82196,79.8
4.90454,45.66394,1.4
4.90437,45.66574,18.1
4.90404,45.66934,8.1
4.90387,45.67113,1.4
4.90370,45.67293,2.7
4.90303,45.68012,15.8
4.90253,45.68551,237.2
4.90236,45.68731,225.7
4.90219,45.68911,98.7
4.90202,45.69090,121.1
4.90186,45.69270,19.6
4.90169,45.69450,166.3
4.90152,45.69629,16.0
4.90135,45.69809,31.6
4.90118,45.69989,21.5
4.90102,45.70169,75.1
4.90085,45.70348,2.7
4.90068,45.70528,27.9
4.90051,45.70708,4.1
4.90034,45.70887,257.4
4.89883,45.72505,35.9
4.89833,45.73044,1.3
4.89816,45.73224,2.7
4.89799,45.73403,32.7
4.89782,45.73583,32.3
4.89765,45.73763,4.0
4.89681,45.74661,147.0
4.89664,45.74841,1380.3
4.89648,45.75021,34.7
4.89631,45.75200,15.1
4.89614,45.75380,242.3
4.89597,45.75560,1247.3
4.89580,45.75740,392.6
4.89563,45.75919,157.0
4.89547,45.76099,116.0
4.89530,45.76279,8.5
4.89513,45.76458,42.0
4.89496,45.76638,18.5
4.89479,45.76818,119.5
4.89462,45.76997,18.5
4.89445,45.77177,138.0
4.89429,45.77357,60.0
4.89412,45.77537,80.0
4.89395,45.77716,32.0
4.89378,45.77896,5.5
4.89361,45.78076,1.5
4.89311,45.78615,36.5
4.89108,45.80771,3.2
4.89091,45.80951,129.5
4.89074,45.81131,4.3
4.89057,45.81310,8.1
4.89041,45.81490,102.5
4.89024,45.81670,143.5
4.89007,45.81849,3.2
4.88990,45.82029,7.6
4.88973,45.82209,5.9
4.90877,45.64610,6.8
4.90777,45.65688,80.6
4.90760,45.65868,2.7
4.90743,45.66047,1.4
4.90727,45.66227,3.6
4.90660,45.66946,1.4
4.90643,45.67126,31.2
4.90542,45.68204,31.2
4.90525,45.68384,7.2
4.90509,45.68563,145.3
4.90492,45.68743,68.1
4.90475,45.68923,217.9
4.90458,45.69103,48.4
4.90442,45.69282,185.5
4.90425,45.69462,35.2
4.90408,45.69642,39.4
4.90341,45.70361,38.5
4.90324,45.70540,13.3
4.90290,45.70900,164.5
4.90274,45.71079,13.3
4.90122,45.72697,1.3
4.90106,45.72877,7.2
4.90089,45.73056,1.3
4.90072,45.73236,1.3
4.90038,45.73595,1.3
4.89921,45.74853,13.0
4.89904,45.75033,146.1
4.89887,45.75213,58.6
4.89870,45.75392,70.5
4.89853,45.75572,390.1
4.89837,45.75752,404.6
4.89820,45.75932,6.0
4.89803,45.76111,7.0
4.89786,45.76291,4.5
4.89769,45.76471,46.5
4.89752,45.76650,77.0
4.89735,45.76830,205.5
4.89719,45.77010,76.0
4.89702,45.77189,22.0
4.89685,45.77369,17.5
4.89668,45.77549,7.5
4.89651,45.77729,118.5
4.89601,45.78268,112.5
4.89584,45.78447,49.0
4.89398,45.80424,1.6
4.89382,45.80604,1.6
4.89365,45.80784,8.6
4.89348,45.80963,3.2
4.89331,45.81143,52.9
4.89314,45.81323,22.1
4.89297,45.81502,12.4
4.89280,45.81682,76.1
4.89263,45.81862,96.6
4.89246,45.82041,169.4
4.89213,45.82401,4.3
4.89196,45.82580,18.3
4.89179,45.82760,1.6
4.88824,45.86534,25.0
4.90966,45.66419,5.0
4.90915,45.66958,10.0
4.90899,45.67138,1.4
4.90882,45.67318,1.4
4.90815,45.68037,138.9
4.90798,45.68216,52.5
4.90781,45.68396,33.0
4.90765,45.68576,270.2
4.90731,45.68935,136.6
4.90714,45.69115,44.8
4.90697,45.69295,13.3
4.90681,45.69474,15.6
4.90563,45.70732,68.3
4.90546,45.70912,120.0
4.90530,45.71092,1007.0
4.90379,45.72709,17.9
4.90362,45.72889,68.1
4.90345,45.73069,70.8
4.90328,45.73248,2.7
4.90194,45.74686,3297.3
4.90143,45.75225,10.5
4.90126,45.75405,37.5
4.90110,45.75584,271.1
4.90093,45.75764,1310.3
4.90076,45.75944,205.0
4.90059,45.76124,69.0
4.90042,45.76303,21.5
4.90025,45.76483,31.5
4.90009,45.76663,70.0
4.89992,45.76842,42.0
4.89975,45.77022,39.5
4.89958,45.77202,7.0
4.89891,45.77921,47.5
4.89874,45.78100,144.0
4.89857,45.78280,724.2
4.89840,45.78460,122.0
4.89823,45.78639,62.5
4.89621,45.80796,82.0
4.89604,45.80976,3.2
4.89587,45.81155,17.3
4.89571,45.81335,111.7
4.89554,45.81515,4.9
4.89537,45.81694,4.3
4.89520,45.81874,1.6
4.89503,45.82054,48.6
4.89486,45.82233,46.9
4.89469,45.82413,31.3
4.89452,45.82593,4.3
4.89115,45.86187,2.0
4.91322,45.65353,8.1
4.91171,45.66971,91.0
4.91154,45.67150,67.4
4.91138,45.67330,6.8
4.91071,45.68049,67.4
4.91054,45.68229,51.1
4.91037,45.68408,283.8
4.91020,45.68588,210.0
4.91004,45.68768,167.8
4.90987,45.68947,36.6
4.90937,45.69487,31.6
4.90853,45.70385,6.9
4.90819,45.70745,157.1
4.90802,45.70924,13.7
4.90786,45.71104,17.0
4.90769,45.71284,594.7
4.90651,45.72542,335.7
4.90635,45.72721,1.3
4.90618,45.72901,140.3
4.90584,45.73261,12.5
4.90567,45.73440,117.4
4.90551,45.73620,2.7
4.90534,45.73800,3.6
4.90517,45.73979,13.0
4.90500,45.74159,6.3
4.90450,45.74698,30.9
4.90433,45.74878,1355.8
4.90416,45.75058,22.4
4.90399,45.75237,30.8
4.90383,45.75417,24.5
4.90366,45.75597,40.0
4.90349,45.75776,5.5
4.90315,45.76136,4.5
4.90299,45.76316,14.5
4.90282,45.76495,86.5
4.90265,45.76675,82.5
4.90231,45.77034,1.5
4.90181,45.77574,45.5
4.90164,45.77753,42.0
4.90130,45.78113,200.0
4.90113,45.78292,145.0
4.90097,45.78472,117.0
4.90080,45.78652,175.0
4.89894,45.80629,8.1
4.89844,45.81168,1.6
4.89810,45.81527,50.2
4.89793,45.81707,1.6
4.89776,45.81886,848.0
4.89760,45.82066,128.4
4.89743,45.82246,15.6
4.89726,45.82425,1.6
4.89709,45.82605,4.3
4.91427,45.66983,1.4
4.91394,45.67342,94.1
4.91360,45.67702,105.9
4.91343,45.67881,383.8
4.91327,45.68061,83.7
4.91310,45.68241,61.1
4.91260,45.68780,28.9
4.91243,45.68960,26.6
4.91226,45.69139,6.9
4.91209,45.69319,11.5
4.91176,45.69679,3.7
4.91109,45.70397,3415.5
4.91092,45.70577,94.4
4.91075,45.70757,61.9
4.91059,45.70937,138.4
4.91025,45.71296,1.4
4.90975,45.71835,8.2
4.90941,45.72195,110.7
4.90908,45.72554,26.0
4.90891,45.72734,1.3
4.90874,45.72913,30.9
4.90857,45.73093,49.3
4.90840,45.73273,234.4
4.90824,45.73453,779.0
4.90807,45.73632,4.9
4.90790,45.73812,8.1
4.90773,45.73992,70.4
4.90756,45.74171,97.7
4.90672,45.75070,68.3
4.90656,45.75250,158.0
4.90639,45.75429,11.5
4.90622,45.75609,125.0
4.90605,45.75789,199.5
4.90588,45.75969,181.5
4.90572,45.76148,397.6
4.90555,45.76328,62.0
4.90538,45.76508,14.5
4.90521,45.76687,39.0
4.90488,45.77047,3.0
4.90471,45.77226,15.7
4.90437,45.77586,1.5
4.90420,45.77766,49.0
4.90403,45.77945,159.5
4.90387,45.78125,36.0
4.90370,45.78305,308.1
4.90353,45.78484,34.0
4.90336,45.78664,35.4
4.90319,45.78844,67.9
4.90134,45.80821,8.6
4.90084,45.81360,37.2
4.90067,45.81539,6.5
4.90050,45.81719,33.4
4.90033,45.81899,80.4
4.90016,45.82078,4.3
4.89999,45.82258,94.4
4.89982,45.82438,3.2
4.91683,45.66995,135.3
4.91666,45.67175,209.1
4.91649,45.67355,190.1
4.91633,45.67534,119.0
4.91616,45.67714,200.9
4.91599,45.67894,726.0
4.91583,45.68073,38.0
4.91549,45.68433,10.4
4.91516,45.68792,148.4
4.91449,45.69511,55.4
4.91432,45.69691,44.9
4.91348,45.70589,219.5
4.91331,45.70769,31.6
4.91315,45.70949,153.9
4.91298,45.71129,148.0
4.91264,45.71488,25.7
4.91231,45.71847,24.3
4.91130,45.72926,5.4
4.91113,45.73105,30.9
4.91097,45.73285,196.3
4.91080,45.73465,39.0
4.91063,45.73645,104.0
4.91046,45.73824,67.2
4.91029,45.74004,4.9
4.91013,45.74184,7.6
4.90996,45.74363,54.7
4.90929,45.75082,84.9
4.90912,45.75262,471.1
4.90895,45.75442,10.5
4.90878,45.75621,16.0
4.90845,45.75981,749.7
4.90828,45.76161,1157.8
4.90811,45.76340,14.5
4.90794,45.76520,1.5
4.90777,45.76700,14.5
4.90761,45.76879,11.5
4.90744,45.77059,39.2
4.90727,45.77239,15.2
4.90710,45.77418,11.3
4.90693,45.77598,368.3
4.90677,45.77778,48.2
4.90643,45.78137,104.0
4.90626,45.78317,285.1
4.90609,45.78497,304.6
4.90593,45.78676,176.5
4.90576,45.78856,106.7
4.90357,45.81192,1.6
4.90340,45.81372,99.8
4.90323,45.81552,15.6
4.90306,45.81731,315.6
4.90290,45.81911,94.9
4.90273,45.82091,1.6
4.90256,45.82270,1.6
4.91939,45.67007,118.6
4.91905,45.67367,171.5
4.91889,45.67547,85.1
4.91872,45.67726,87.8
4.91855,45.67906,31.2
4.91838,45.68086,48.0
4.91822,45.68265,64.7
4.91805,45.68445,26.3
4.91738,45.69164,31.6
4.91705,45.69523,44.0
4.91688,45.69703,106.3
4.91654,45.70063,136.5
4.91638,45.70242,92.5
4.91621,45.70422,22.9
4.91571,45.70961,413.7
4.91554,45.71141,68.3
4.91537,45.71321,145.7
4.91520,45.71500,2.7
4.91504,45.71680,3.7
4.91487,45.71860,10.0
4.91470,45.72040,4.0
4.91453,45.72219,356.8
4.91420,45.72579,105.3
4.91403,45.72758,26.4
4.91386,45.72938,19.3
4.91369,45.73118,77.5
4.91353,45.73297,65.4
4.91336,45.73477,8.1
4.91319,45.73657,4.9
4.91302,45.73837,1.3
4.91286,45.74016,6.3
4.91269,45.74196,35.0
4.91252,45.74376,1.3
4.91235,45.74555,4.9
4.91218,45.74735,1.3
4.91202,45.74915,26.0
4.91185,45.75095,80.5
4.91168,45.75274,92.5
4.91151,45.75454,5.5
4.91135,45.75634,433.6
4.91118,45.75813,9.0
4.91084,45.76173,9.5
4.91067,45.76353,57.5
4.91051,45.76532,12.0
4.91034,45.76712,16.0
4.91000,45.77071,21.6
4.90983,45.77251,52.6
4.90967,45.77431,7.4
4.90950,45.77611,55.6
4.90933,45.77790,135.7
4.90916,45.77970,52.1
4.90866,45.78509,45.2
4.90849,45.78689,5.9
4.90832,45.78868,261.6
4.90815,45.79048,386.5
4.90563,45.81744,1.6
4.90546,45.81923,140.8
4.90529,45.82103,97.6
4.90479,45.82642,134.9
4.92211,45.66840,270.6
4.92195,45.67020,87.3
4.92178,45.67199,50.2
4.92161,45.67379,189.6
4.92144,45.67559,96.4
4.92128,45.67739,31.2
4.92111,45.67918,14.5
4.92094,45.68098,70.6
4.92078,45.68278,204.1
4.91977,45.69356,143.4
4.91944,45.69715,108.6
4.91927,45.69895,295.5
4.91910,45.70075,346.4
4.91894,45.70255,5.0
4.91877,45.70434,1.4
4.91860,45.70614,4.1
4.91843,45.70794,31.6
4.91827,45.70974,212.6
4.91793,45.71333,123.2
4.91709,45.72232,134.0
4.91693,45.72411,201.2
4.91659,45.72771,8.1
4.91642,45.72950,56.0
4.91626,45.73130,61.9
4.91609,45.73310,1.3
4.91592,45.73490,4.0
4.91575,45.73669,55.1
4.91559,45.73849,37.2
4.91542,45.74029,2.7
4.91525,45.74208,1.3
4.91508,45.74388,4.0
4.91475,45.74747,85.6
4.91458,45.74927,73.6
4.91441,45.75107,40.0
4.91424,45.75287,48.5
4.91408,45.75466,5.5
4.91391,45.75646,109.0
4.91340,45.76185,211.5
4.91324,45.76365,86.5
4.91273,45.76904,3.9
4.91257,45.77084,17.2
4.91240,45.77263,13.3
4.91223,45.77443,57.0
4.91206,45.77623,56.1
4.91189,45.77803,184.4
4.91156,45.78162,16.7
4.91139,45.78342,1.5
4.91122,45.78521,55.1
4.91105,45.78701,166.2
4.91089,45.78881,1.5
4.91072,45.79060,10.3
4.90920,45.80678,1.6
4.90870,45.81217,1.6
4.90803,45.81936,92.8
4.90786,45.82115,42.1
4.90769,45.82295,4.9
4.90752,45.82475,1.6
4.90735,45.82655,98.7
4.90718,45.82834,192.6
4.90668,45.83373,1.6
4.90651,45.83553,1.6
4.90617,45.83912,9.8
4.92467,45.66852,23.5
4.92450,45.67032,69.2
4.92434,45.67212,386.1
4.92367,45.67931,114.5
4.92350,45.68110,48.0
4.92333,45.68290,150.1
4.92300,45.68649,150.3
4.92283,45.68829,6.9
4.92267,45.69009,48.6
4.92250,45.69189,15.1
4.92233,45.69368,103.1
4.92216,45.69548,1.4
4.92183,45.69907,23.8
4.92133,45.70447,68.3
4.92116,45.70626,5.0
4.92099,45.70806,3.7
4.92066,45.71166,93.9
4.91982,45.72064,61.9
4.91965,45.72244,135.4
4.91932,45.72603,3.6
4.91915,45.72783,606.4
4.91882,45.73142,52.0
4.91865,45.73322,1.3
4.91848,45.73502,13.0
4.91798,45.74041,37.6
4.91781,45.74221,69.5
4.91764,45.74400,39.0
4.91748,45.74580,4.0
4.91731,45.74760,11.7
4.91714,45.74939,15.9
4.91697,45.75119,96.5
4.91664,45.75479,18.5
4.91647,45.75658,38.5
4.91630,45.75838,3114.2
4.91597,45.76197,66.0
4.91580,45.76377,45.5
4.91563,45.76557,34.5
4.91513,45.77096,49.2
4.91496,45.77276,55.1
4.91479,45.77455,239.5
4.91446,45.77815,38.4
4.91429,45.77995,15.2
4.91412,45.78174,42.8
4.91395,45.78354,29.5
4.91379,45.78534,96.4
4.91362,45.78713,1.5
4.91345,45.78893,49.2
4.91177,45.80690,12.4
4.91160,45.80870,4.3
4.91059,45.81948,235.7
4.91025,45.82307,8.1
4.90975,45.82847,161.3
4.90925,45.83386,17.3
4.90908,45.83565,4.3
4.92690,45.67224,135.3
4.92673,45.67404,97.3
4.92656,45.67583,197.8
4.92623,45.67943,94.1
4.92606,45.68123,167.9
4.92589,45.68302,98.8
4.92539,45.68841,233.2
4.92523,45.69021,81.6
4.92506,45.69201,237.3
4.92489,45.69381,18.3
4.92472,45.69560,98.0
4.92456,45.69740,143.4
4.92422,45.70099,1.4
4.92372,45.70639,225.4
4.92355,45.70818,216.7
4.92339,45.70998,219.9
4.92322,45.71178,26.6
4.92272,45.71717,144.8
4.92188,45.72616,329.0
4.92171,45.72795,182.9
4.92155,45.72975,2.7
4.92104,45.73514,2.7
4.92088,45.73694,141.2
4.92071,45.73873,3.6
4.92054,45.74053,13.4
4.92037,45.74233,12.1
4.92021,45.74413,55.1
4.92004,45.74592,3.6
4.91987,45.74772,49.2
4.91970,45.74952,3.0
4.91954,45.75131,82.1
4.91937,45.75311,3.0
4.91920,45.75491,1.5
4.91903,45.75671,1.5
4.91887,45.75850,122.5
4.91870,45.76030,2497.6
4.91853,45.76210,44.0
4.91836,45.76389,23.0
4.91769,45.77108,7.9
4.91752,45.77288,30.0
4.91736,45.77468,29.5
4.91719,45.77647,45.7
4.91702,45.77827,289.7
4.91685,45.78007,46.7
4.91668,45.78187,8.4
4.91652,45.78366,87.5
4.91635,45.78546,73.3
4.91618,45.78726,38.4
4.91601,45.78905,49.7
4.91417,45.80882,7.6
4.91299,45.82140,684.0
4.91282,45.82320,242.2
4.91265,45.82499,15.6
4.91248,45.82679,37.2
4.91232,45.82859,271.9
4.91198,45.83218,5.9
4.91181,45.83398,4.9
4.91164,45.83578,3.2
4.91147,45.83757,3.2
4.92996,45.66697,7.4
4.92962,45.67057,146.2
4.92895,45.67775,339.0
4.92845,45.68315,80.6
4.92829,45.68494,118.7
4.92779,45.69033,1.4
4.92728,45.69573,45.4
4.92712,45.69752,25.2
4.92695,45.69932,1.4
4.92678,45.70112,26.6
4.92628,45.70651,14.7
4.92611,45.70831,585.5
4.92595,45.71010,66.0
4.92561,45.71370,568.6
4.92545,45.71549,137.0
4.92528,45.71729,260.2
4.92511,45.71909,3.7
4.92494,45.72089,732.1
4.92478,45.72268,251.1
4.92444,45.72628,100.4
4.92427,45.72807,357.2
4.92344,45.73706,335.7
4.92327,45.73886,10.3
4.92310,45.74065,2.7
4.92294,45.74245,55.1
4.92277,45.74425,1.3
4.92260,45.74605,15.7
4.92243,45.74784,47.4
4.92227,45.74964,28.5
4.92210,45.75144,50.2
4.92193,45.75323,51.6
4.92176,45.75503,387.3
4.92160,45.75683,76.0
4.92143,45.75863,15.0
4.92126,45.76042,1891.9
4.92109,45.76222,7.4
4.92093,45.76402,566.0
4.92076,45.76581,119.0
4.92009,45.77300,46.7
4.91992,45.77480,34.4
4.91975,45.77660,151.0
4.91958,45.77839,1694.2
4.91942,45.78019,114.1
4.91925,45.78199,77.2
4.91908,45.78379,122.0
4.91891,45.78558,8.4
4.91874,45.78738,1.5
4.91858,45.78918,1.5
4.91690,45.80715,3.2
4.91555,45.82152,74.4
4.91539,45.82332,258.9
4.91421,45.83590,1.6
4.91404,45.83770,82.0
4.91370,45.84129,37.2
4.93285,45.66350,14.2
4.93201,45.67248,146.8
4.93185,45.67428,33.9
4.93168,45.67608,1.4
4.93151,45.67788,339.0
4.93118,45.68147,118.6
4.93101,45.68327,38.0
4.93034,45.69046,1.4
4.93001,45.69405,17.0
4.92984,45.69585,12.8
4.92968,45.69765,3.7
4.92951,45.69944,42.6
4.92934,45.70124,1.4
4.92918,45.70304,1.4
4.92884,45.70663,52.7
4.92834,45.71202,409.1
4.92817,45.71382,144.8
4.92801,45.71562,31.6
4.92767,45.71921,31.6
4.92750,45.72101,171.8
4.92734,45.72281,109.5
4.92700,45.72640,104.4
4.92684,45.72820,1275.1
4.92617,45.73539,335.7
4.92600,45.73718,103.1
4.92583,45.73898,38.1
4.92566,45.74078,10.8
4.92550,45.74257,13.0
4.92533,45.74437,32.3
4.92516,45.74617,52.6
4.92500,45.74797,8.9
4.92483,45.74976,49.7
4.92466,45.75156,27.0
4.92449,45.75336,182.9
4.92433,45.75515,95.4
4.92416,45.75695,3.9
4.92399,45.75875,16.2
4.92382,45.76055,345.7
4.92349,45.76414,7.4
4.92282,45.77133,5.4
4.92265,45.77313,79.2
4.92248,45.77492,15.7
4.92231,45.77672,25.6
4.92215,45.77852,902.4
4.92198,45.78031,3.9
4.92181,45.78211,7.4
4.92164,45.78391,21.6
4.92148,45.78571,4.4
4.92131,45.78750,22.1
4.92097,45.79110,1.5
4.92081,45.79289,19.7
4.93524,45.66542,35.4
4.93457,45.67261,33.9
4.93407,45.67800,271.0
4.93390,45.67980,141.3
4.93374,45.68159,88.8
4.93357,45.68339,94.5
4.93340,45.68519,17.0
4.93324,45.68699,13.3
4.93307,45.68878,1.4
4.93290,45.69058,113.2
4.93274,45.69238,34.4
4.93257,45.69417,49.9
4.93240,45.69597,10.1
4.93224,45.69777,8.2
4.93207,45.69957,1.4
4.93190,45.70136,1.4
4.93174,45.70316,15.1
4.93140,45.70675,2.7
4.93107,45.71035,542.4
4.93073,45.71394,828.3
4.93057,45.71574,80.6
4.93023,45.71933,6.9
4.93007,45.72113,71.9
4.92973,45.72473,68.1
4.92956,45.72652,278.8
4.92923,45.73012,53.8
4.92906,45.73191,564.7
4.92890,45.73371,728.8
4.92873,45.73551,27.3
4.92856,45.73731,551.3
4.92839,45.73910,122.8
4.92823,45.74090,4.9
4.92806,45.74270,6.3
4.92789,45.74449,12.1
4.92772,45.74629,40.6
4.92756,45.74809,12.3
4.92739,45.74989,6.9
4.92722,45.75168,104.3
4.92706,45.75348,253.3
4.92672,45.75707,21.6
4.92655,45.75887,152.9
4.92639,45.76067,250.8
4.92605,45.76426,63.9
4.92588,45.76606,3.9
4.92538,45.77145,40.3
4.92521,45.77325,332.4
4.92488,45.77684,35.4
4.92438,45.78223,33.9
4.92404,45.78583,72.3
4.92387,45.78762,17.2
4.92371,45.78942,1.5
4.92354,45.79122,5.4
4.92337,45.79302,3.9
4.93763,45.66734,5.4
4.93696,45.67453,180.7
4.93680,45.67632,21.6
4.93663,45.67812,149.3
4.93646,45.67992,70.7
4.93630,45.68172,41.2
4.93613,45.68351,41.7
4.93580,45.68711,20.2
4.93563,45.68890,40.8
4.93546,45.69070,82.9
4.93530,45.69250,38.5
4.93513,45.69430,1467.0
4.93496,45.69609,34.4
4.93480,45.69789,10.1
4.93463,45.69969,33.0
4.93446,45.70149,2.7
4.93430,45.70328,68.3
4.93363,45.71047,1226.0
4.93346,45.71227,548.9
4.93329,45.71407,583.7
4.93313,45.71586,1261.3
4.93296,45.71766,13.3
4.93279,45.71946,170.4
4.93196,45.72844,56.9
4.93162,45.73204,68.6
4.93146,45.73383,16.6
4.93129,45.73563,839.0
4.93112,45.73743,673.6
4.93096,45.73923,246.5
4.93062,45.74282,9.4
4.93045,45.74462,42.7
4.93029,45.74641,538.0
4.93012,45.74821,114.6
4.92995,45.75001,248.3
4.92978,45.75181,147.5
4.92962,45.75360,20.7
4.92945,45.75540,10.8
4.92928,45.75720,89.5
4.92912,45.75899,11.3
4.92878,45.76259,1.5
4.92861,45.76439,29.5
4.92845,45.76618,228.2
4.92828,45.76798,5.4
4.92778,45.77337,216.4
4.92761,45.77517,99.3
4.92744,45.77697,52.1
4.92727,45.77876,91.5
4.92711,45.78056,17.2
4.92694,45.78236,1.5
4.92677,45.78415,3.9
4.92660,45.78595,129.3
4.92644,45.78775,121.5
4.92627,45.78954,3.9
4.92610,45.79134,8.9
4.94002,45.66926,3.9
4.93969,45.67285,48.1
4.93952,45.67465,14.2
4.93936,45.67645,79.5
4.93902,45.68004,23.1
4.93886,45.68184,117.3
4.93869,45.68364,168.6
4.93819,45.68903,11.9
4.93802,45.69082,148.0
4.93786,45.69262,88.0
4.93769,45.69442,106.7
4.93752,45.69622,1.4
4.93736,45.69801,1.4
4.93719,45.69981,5.5
4.93686,45.70340,13.3
4.93669,45.70520,6.9
4.93569,45.71599,527.8
4.93552,45.71778,423.8
4.93485,45.72497,74.1
4.93469,45.72677,3.6
4.93435,45.73036,3.6
4.93385,45.73575,348.7
4.93368,45.73755,927.3
4.93352,45.73935,112.0
4.93335,45.74115,8.8
4.93318,45.74294,28.5
4.93302,45.74474,33.5
4.93285,45.74654,238.3
4.93268,45.74833,7.4
4.93251,45.75013,877.8
4.93235,45.75193,11.3
4.93218,45.75373,74.7
4.93201,45.75552,15.7
4.93151,45.76091,10.3
4.93134,45.76271,1.5
4.93118,45.76451,16.2
4.93101,45.76631,36.4
4.93084,45.76810,1.5
4.93051,45.77170,3.9
4.93034,45.77349,12.8
4.93017,45.77529,30.0
4.93001,45.77709,6.9
4.92984,45.77888,175.6
4.92967,45.78068,51.1
4.92950,45.78248,5.4
4.92934,45.78428,6.9
4.92917,45.78607,29.0
4.92900,45.78787,1.5
4.92883,45.78967,33.9
4.94375,45.65680,1.5
4.94358,45.65860,2.9
4.94341,45.66039,2.9
4.94308,45.66399,7.4
4.94208,45.67477,146.8
4.94191,45.67657,328.0
4.94175,45.67837,1.5
4.94158,45.68016,39.8
4.94125,45.68376,150.3
4.94092,45.68735,3.7
4.94075,45.68915,6.4
4.94058,45.69095,1.4
4.94042,45.69274,27.5
4.94025,45.69454,116.8
4.94008,45.69634,77.0
4.93992,45.69814,76.5
4.93975,45.69993,2.7
4.93942,45.70353,1.4
